"mindex","n","predictors","rsquare","adjr","predrsq","cp","aic","sbic","sbc","msep","fpe","apc","hsp"
129,4,"AGE ADIPOSITY CHEST WRIST",0.602662224075866,0.596067406218205,0.573237291219238,114.938957772802,1482.87711458023,781.590292338118,1503.90910379582,5809.30275379117,24.0937917060628,0.413824820568289,0.0983909820665913
130,4,"AGE WEIGHT ADIPOSITY WRIST",0.599479017857845,0.592831366701959,0.56675737124634,117.750447493179,1484.84005069295,783.490791521296,1505.87203990855,5855.84302700135,24.2868151541759,0.417140110031871,0.0991792252311964
58,3,"AGE ADIPOSITY WRIST",0.590790305567948,0.585717458116311,0.565274155375429,123.424541979444,1488.11959690695,787.242976944559,1505.64625458661,5958.05169384115,24.612695151322,0.422737287636417,0.10049332792075
131,4,"AGE ADIPOSITY NECK WRIST",0.592193101139052,0.585424521904845,0.563659788808911,124.185556799779,1489.27484527661,787.785898233111,1510.30683449221,5962.36724549515,24.7286190058284,0.424728346946465,0.10098340430667
204,5,"AGE WEIGHT HEIGHT CHEST WRIST",0.593835848242614,0.585374095081002,0.543452707002851,124.734640246305,1490.28189513217,788.195546429902,1514.81921588369,5963.19600481677,24.8301592455162,0.426472359345255,0.101418263505296
205,5,"AGE WEIGHT HEIGHT ADIPOSITY NECK",0.591212841335801,0.582696442196963,0.557005687681031,127.051347506185,1491.86545458906,789.720734734544,1516.40277534059,6001.70630721456,24.9905123414663,0.429226516597409,0.102073222355063
206,5,"AGE WEIGHT HEIGHT NECK WRIST",0.588804581455929,0.580238010236261,0.54826550455817,129.178384660713,1493.31044537378,791.112722020818,1517.84776612531,6037.06374984477,25.1377372407172,0.431755189471275,0.102674559361367
132,4,"AGE ADIPOSITY NECK CHEST",0.586054881936134,0.579184423545033,0.557695855418272,129.606990099552,1492.9499929557,791.346721719831,1513.98198217129,6052.11147793302,25.1008287072022,0.43112126404162,0.102503384162878
207,5,"AGE HEIGHT ADIPOSITY NECK CHEST",0.586711074657178,0.578100888712535,0.550396066909694,131.027423787022,1494.55972022811,792.316371748343,1519.09704097964,6067.80006993692,25.2657202420965,0.433953371609964,0.103197303240282
208,5,"AGE WEIGHT ADIPOSITY NECK CHEST",0.586087532232878,0.577464355821063,0.548786537334418,131.578152516507,1494.93058871724,792.673731156218,1519.46790946876,6076.95475697006,25.3038394547959,0.434608091155479,0.103353000363283
133,4,"AGE WEIGHT HEIGHT WRIST",0.58389519074741,0.5769888868594,0.546165955375661,131.51448498377,1494.23012132831,792.587332910087,1515.26211054391,6083.68738319602,25.2317881900491,0.433370568972614,0.103038178863746
134,4,"AGE HEIGHT ADIPOSITY NECK",0.580127815196618,0.573158982253823,0.551016124030609,134.841928105076,1496.44736095602,794.736497581905,1517.47935017161,6138.76854206867,25.4602345329325,0.437294267160369,0.10397107727592
209,5,"AGE WEIGHT HEIGHT ADIPOSITY CHEST",0.581860792817994,0.573149559335036,0.54652237232384,135.311317634237,1497.42992108195,795.082446842222,1521.96724183347,6139.0106412306,25.5622340282873,0.439046167541106,0.104408407567222
135,4,"AGE WEIGHT ADIPOSITY NECK",0.577766994713478,0.570758978028225,0.547812158349833,136.927065562532,1497.82667405653,796.073698687684,1518.85866327213,6173.28507124089,25.6033901059053,0.439753046999655,0.104555676727303
136,4,"AGE WEIGHT HEIGHT ADIPOSITY",0.577078054338697,0.570058602958426,0.546770419883087,137.535555446312,1498.22773511533,796.462548860907,1519.25972433092,6183.35776872632,25.6451661133571,0.44047057411198,0.104726275960921
59,3,"AGE ADIPOSITY NECK",0.575249726587372,0.56998422733019,0.551154215709282,137.150381607818,1497.28892200849,796.180026000778,1514.81557968815,6184.32094938019,25.5474128232844,0.438791604765112,0.104309768539883
210,5,"AGE WEIGHT HEIGHT NECK CHEST",0.57477674880135,0.565917931068045,0.53314642011735,141.568127770739,1501.56270123573,799.066995370413,1526.10002198725,6243.0167254584,25.9953050914878,0.446484413758582,0.106177277221658
137,4,"AGE WEIGHT ADIPOSITY CHEST",0.569263186077029,0.562114027339719,0.534448418983469,144.437848379579,1502.73190326901,800.830628439205,1523.7638924846,6297.61555759985,26.1190445601496,0.448609710766247,0.106661436948818
60,3,"AGE ADIPOSITY CHEST",0.565832840315899,0.560450602799154,0.537692857739547,145.467618109908,1502.68326320679,801.440596245076,1520.20992088645,6321.4298594668,26.1138093535428,0.448519793062087,0.106622358522349
138,4,"AGE HEIGHT ADIPOSITY CHEST",0.567261125403563,0.560078737443456,0.532555755525684,146.206119932693,1503.87265989896,801.937222587395,1524.90464911455,6326.88681567888,26.2404456344301,0.450694844496704,0.107157198307932
211,5,"WEIGHT HEIGHT ADIPOSITY CHEST WRIST",0.567773147240458,0.558768421141301,0.532349634569555,147.753889058397,1505.58141740783,802.943478784646,1530.11873815935,6345.84177455872,26.4234584410552,0.453838195397519,0.107926060578129
16,2,"AGE ADIPOSITY",0.561186849149461,0.557575218278263,0.53944722189123,147.571077173118,1503.30170626627,802.725426027129,1517.32303241,6362.67388371719,26.1794985747495,0.449648043464132,0.106876375740788
212,5,"AGE WEIGHT NECK CHEST WRIST",0.565370901775518,0.556316128895841,0.536769732715871,149.875614126747,1506.94485938796,804.259089533083,1531.48218013949,6381.1109151196,26.5703156592099,0.456360553135706,0.108525895798725
61,3,"AGE WEIGHT ADIPOSITY",0.561477077105833,0.556040842524501,0.534819468455817,149.31474036676,1505.13894975366,803.836088144544,1522.66560743333,6384.8493305224,26.3757950139497,0.453019548444387,0.107692042712558
62,3,"AGE HEIGHT ADIPOSITY",0.561192597820983,0.555752836636946,0.534883019978083,149.565999798363,1505.29848352225,803.991726526364,1522.82514120191,6388.99132008919,26.3929055614518,0.453313432003117,0.107761904865015
139,4,"AGE WEIGHT CHEST WRIST",0.562866704969675,0.555611380570832,0.537936280442012,150.087385245303,1506.35816676033,804.348719350006,1527.39015597593,6391.13572498162,26.5069147622565,0.455271606027434,0.108245369049055
140,4,"AGE WEIGHT HEIGHT NECK",0.561220035614937,0.553937380604397,0.526676965621098,151.541766032038,1507.28310112826,805.246260232754,1528.31509034385,6415.21096120806,26.6067655965989,0.456986601911414,0.108653126440294
213,5,"WEIGHT HEIGHT ADIPOSITY NECK CHEST",0.561786147364297,0.552656692101053,0.529018378432599,153.041761553881,1508.96550821715,806.209244992249,1533.50282896868,6433.74134321315,26.7894635640695,0.460124545267489,0.109421000809608
214,5,"WEIGHT ADIPOSITY NECK CHEST WRIST",0.561363164521755,0.552224897115959,0.525148850088572,153.41535089502,1509.20284346418,806.438331200369,1533.74016421571,6439.95146684379,26.8153219055626,0.460568677252157,0.109526618661892
141,4,"ADIPOSITY NECK CHEST WRIST",0.559166833876719,0.55185010082903,0.529372025302269,153.355206690762,1508.43153451884,806.360792241824,1529.46352373443,6445.22993054512,26.7312677658077,0.459124998742504,0.109161551633279
215,5,"HEIGHT ADIPOSITY NECK CHEST WRIST",0.559966189540892,0.55079881848966,0.523781476708726,154.649195179467,1509.98506177644,807.19340769659,1534.52238252796,6460.46148868759,26.9007236109735,0.462035500982064,0.109875440132488
142,4,"AGE WEIGHT HEIGHT CHEST",0.557792646764763,0.550453105632228,0.518836796723127,154.568924142452,1509.19718523367,807.103909647067,1530.22917444926,6465.3213224475,26.8145958056943,0.460556206066575,0.1095018354615
143,4,"WEIGHT ADIPOSITY CHEST WRIST",0.557376814986713,0.550030372081928,0.523701522826383,154.936197479245,1509.42840380154,807.328334141662,1530.46039301713,6471.40101796027,26.839811037802,0.460989292275249,0.109604806030865
144,4,"HEIGHT ADIPOSITY CHEST WRIST",0.555138136674867,0.547754537283579,0.521355410048789,156.913455825045,1510.66947492451,808.533023040104,1531.70146414011,6504.13175958586,26.975560146522,0.463320861803354,0.110159159960897
63,3,"ADIPOSITY CHEST WRIST",0.552865894725706,0.547322909949578,0.525199497219186,156.920358439808,1509.92278267084,808.503914438751,1527.4494403505,6510.22727357701,26.8937309516813,0.461915398010634,0.109806768698981
145,4,"WEIGHT ADIPOSITY NECK CHEST",0.55366371443901,0.546255643309367,0.523259260817345,158.215703519882,1511.48345372687,809.323217729059,1532.51544294247,6525.68864562594,27.0649662498177,0.464856463385098,0.110524264565988
146,4,"WEIGHT HEIGHT ADIPOSITY CHEST",0.553439424811618,0.546027631032557,0.523885524953116,158.413801895737,1511.6070407881,809.443199012709,1532.63903000369,6528.96788668734,27.0785667375932,0.465090059636033,0.110579804406506
147,4,"HEIGHT ADIPOSITY NECK CHEST",0.551389514575742,0.543943697390277,0.520473281923881,160.224335414813,1512.73370544848,810.537057457363,1533.76569466408,6558.93873240066,27.202869316487,0.46722502838792,0.111087414539439
64,3,"ADIPOSITY NECK CHEST",0.548102569760035,0.542500535500861,0.522196012211795,161.127449736622,1512.52956310089,811.048177477106,1530.05622078055,6579.58080250409,27.1802301888254,0.466836188264427,0.11097654151786
148,4,"AGE HEIGHT CHEST WRIST",0.549269772440121,0.541788772812571,0.530035689609244,162.096546266378,1513.89334944875,811.663057801495,1534.92533866434,6589.9305599387,27.331406366274,0.469432726628753,0.111612316834386
149,4,"WEIGHT HEIGHT ADIPOSITY WRIST",0.549076126781411,0.541591913118032,0.51245287011405,162.267579099809,1513.99901487573,811.765663843337,1535.03100409133,6592.76176886614,27.3431486632527,0.469634407377037,0.111660268445554
216,5,"WEIGHT HEIGHT ADIPOSITY NECK WRIST",0.55076897981753,0.541410000230395,0.510798285218632,162.772407696142,1515.07374670047,812.107226092507,1539.611067452,6595.49251996032,27.4629794896801,0.471692571191593,0.112171962450377
217,5,"WEIGHT HEIGHT NECK CHEST WRIST",0.550655393896709,0.541294047936223,0.510152804937739,162.872729707,1515.13593876501,812.167299186029,1539.67325951653,6597.16015878643,27.4699233730579,0.471811836408456,0.112200324596072
218,5,"AGE HEIGHT NECK CHEST WRIST",0.549284674394386,0.539894771777603,0.525821519926843,164.083384476548,1515.88521611061,812.891081962922,1540.42253686214,6617.28470455102,27.5537199941441,0.473251091885895,0.112542590133484
65,3,"AGE WEIGHT HEIGHT",0.544846543784173,0.539204145566621,0.513775929355781,164.003255742715,1514.29569517239,812.772231219155,1531.82235285206,6626.9882108442,27.3760700622182,0.470199851462632,0.111776153283082
150,4,"WEIGHT HEIGHT CHEST WRIST",0.546564077713592,0.539038170289751,0.50850026666642,164.48628553839,1515.36565161279,813.09282459456,1536.39764082838,6629.4893453806,27.4954744441445,0.47225069084601,0.112282315957164
66,3,"WEIGHT ADIPOSITY CHEST",0.543687383123052,0.538030615145239,0.515974556302458,165.027056294673,1514.92139849759,813.383080863342,1532.44805617725,6643.86547263539,27.4457899842331,0.47139733148445,0.112060818856786
67,3,"AGE CHEST WRIST",0.543545810719152,0.537887287711538,0.529125448154518,165.152096688224,1514.997708923,813.457581665379,1532.52436660266,6645.92675249346,27.4543051256544,0.471543583967818,0.112095586073211
151,4,"AGE NECK CHEST WRIST",0.543547208220122,0.535971228273568,0.524854666580716,167.150862379372,1516.99695575702,814.677233180599,1538.02894497262,6673.5976817085,27.6784115560538,0.475392741646263,0.11302936990022
152,4,"WEIGHT HEIGHT NECK CHEST",0.542914164213971,0.535327677312958,0.508616201539352,167.709983150676,1517.33789120461,815.008398597736,1538.36988042021,6682.85314270677,27.7167981161776,0.476052053038561,0.113186127765267
153,4,"WEIGHT HEIGHT ADIPOSITY NECK",0.542424052860383,0.534829431331095,0.508231011426533,168.142862121775,1517.60152396324,815.264483876297,1538.63351317883,6690.018847577,27.746517517608,0.476562500962838,0.113307491854774
68,3,"HEIGHT ADIPOSITY CHEST",0.539413236144931,0.533703482874,0.510669600211067,168.802092993313,1517.21488411808,815.622361154003,1534.74154179775,6706.09661962243,27.702866681183,0.475812772577551,0.113110459810307
69,3,"ADIPOSITY NECK WRIST",0.53686151428257,0.53112012809599,0.508679460310753,171.055839465871,1518.57400074969,816.949533497206,1536.10065842936,6743.24943142312,27.856344844491,0.478448848881643,0.113737109240577
70,3,"WEIGHT HEIGHT ADIPOSITY",0.536245024707554,0.530495996088226,0.506249515236648,171.600338937211,1518.90123675728,817.26909796414,1536.42789443694,6752.22545717871,27.8934247821862,0.47908571827732,0.113888506164611
154,4,"AGE HEIGHT NECK CHEST",0.537820154958591,0.530149120186119,0.517621459995103,172.209143329469,1520.06428277949,817.65704484103,1541.09627199508,6757.33043580152,28.0256889526012,0.481357431972588,0.114447534567395
17,2,"ADIPOSITY WRIST",0.533974931498363,0.530139334226745,0.508857796382114,171.605343729487,1518.1024757876,817.246921580279,1532.12380193133,6757.23944636934,27.8029557523257,0.477531860316492,0.113504051164528
155,4,"HEIGHT ADIPOSITY NECK WRIST",0.53753702592704,0.52986129191753,0.503759291056772,172.459210182581,1520.21493499351,817.803420923317,1541.2469242091,6761.46994219213,28.0428573476682,0.481652309096735,0.114517644547251
71,3,"AGE HEIGHT CHEST",0.535576748312506,0.529819435275058,0.518975078742055,172.190577861855,1519.2554704956,817.615035860872,1536.78212817526,6761.95549378743,27.9336195366408,0.479776086454022,0.114052620846699
156,4,"WEIGHT ADIPOSITY NECK WRIST",0.536890458063816,0.529203992637489,0.502347050334253,173.030275572781,1520.55862653031,818.137364837331,1541.59061574591,6770.9231296209,28.0820639682422,0.482325705502001,0.114677751264734
72,3,"WEIGHT ADIPOSITY WRIST",0.534122145852642,0.528346800553295,0.502846090653266,173.475320220044,1520.02475367605,818.366333947005,1537.55141135571,6783.13435823708,28.0211093674003,0.481278774945617,0.114409840736605
73,3,"HEIGHT ADIPOSITY WRIST",0.534049221579125,0.528272972259858,0.503533022728839,173.539728816697,1520.06325726071,818.4039384644,1537.58991494037,6784.19612827152,28.0254955364907,0.48135410993892,0.114427749410402
74,3,"WEIGHT HEIGHT CHEST",0.532683659824418,0.526890482053646,0.501147550663812,174.745828130705,1520.7831549721,819.107045860913,1538.30981265176,6804.07856907482,28.1076298447347,0.482764814230973,0.114763102768543
18,2,"ADIPOSITY NECK",0.529409437394667,0.52553626403989,0.506205684747161,175.637705713552,1520.50072840587,819.600985807535,1534.5220545496,6823.43789562627,28.0753321525067,0.482210082669663,0.114616012969509
75,3,"WEIGHT ADIPOSITY NECK",0.529868085828863,0.524040004248229,0.501210418615539,177.232615603237,1522.26085421016,820.550396039103,1539.78751188982,6845.0730412039,28.2769778962874,0.485673465052827,0.115454548754966
76,3,"HEIGHT ADIPOSITY NECK",0.529415116307979,0.523581419402706,0.500901033601943,177.632689951045,1522.49775975071,820.78180916425,1540.02441743037,6851.66823153758,28.3042226094066,0.486141408772749,0.115565788579486
19,2,"ADIPOSITY CHEST",0.527242854979475,0.523351849670664,0.501676081392053,177.551287106481,1521.63070456833,820.710244548205,1535.65203071206,6854.85276394401,28.2045899952597,0.484430160946958,0.115143701065981
157,4,"AGE WEIGHT NECK CHEST",0.531088768627581,0.523306009600653,0.509001877470982,178.154477114752,1523.62129224956,821.113644130288,1544.65328146516,6855.74710675263,28.4338671575936,0.48836812893974,0.116114397755113
77,3,"HEIGHT CHEST WRIST",0.526196833930894,0.520323240963095,0.509817209773674,180.47515983855,1524.1744021641,822.41969422482,1541.70105984376,6898.52609690331,28.4977923222845,0.489466080649902,0.116356131307585
158,4,"HEIGHT NECK CHEST WRIST",0.526278265587097,0.518415664186053,0.505904779764601,182.403237302388,1526.13211897457,823.554285127863,1547.16410819017,6926.07937882318,28.725566727284,0.493378237915513,0.117305601177156
20,2,"WEIGHT ADIPOSITY",0.522207617914697,0.518275170325517,0.497273262915563,181.998538172762,1524.23694415618,823.268950860601,1538.25827029991,6927.86236110009,28.5049911598679,0.489589724852842,0.116370072443949
78,3,"AGE NECK CHEST",0.523975806592432,0.518074680227875,0.50912101836817,182.436828390029,1525.32487170079,823.54368475341,1542.85152938046,6930.86402993874,28.6313802346632,0.491760530379719,0.116901569090907
21,2,"HEIGHT CHEST",0.519923339812701,0.515972091580707,0.506716698885356,184.016071427719,1525.41024333078,824.420965105633,1539.43156947451,6960.98378554816,28.6412707020822,0.491930404883282,0.116926426245681
22,2,"HEIGHT ADIPOSITY",0.519883583286804,0.515932007840604,0.494793168461038,184.051185415385,1525.43061445324,824.4409672984,1539.45194059697,6961.56024459125,28.6436425679004,0.491971143051794,0.11693610925858
79,3,"HEIGHT NECK CHEST",0.521700235198461,0.515770899271169,0.504748886061677,184.446671656203,1526.49804066308,824.689948715171,1544.02469834274,6963.99611889651,28.7682488029717,0.494111327274317,0.117460401751553
2,1,"ADIPOSITY",0.516966665077355,0.514987020262098,0.49646345174799,184.627482707913,1524.92065080974,824.750845346392,1535.43664541754,6975.03233453739,28.5843008203087,0.490951914183672,0.11668223154447
23,2,"AGE CHEST",0.517758454928393,0.513789388713811,0.506191587436705,185.928153517649,1526.51707592951,825.507783378024,1540.53840207324,6992.37404011994,28.7704272705064,0.494148743715351,0.117453700895227
80,3,"AGE WEIGHT CHEST",0.518873631236619,0.512909254764346,0.500066457641878,186.943201079055,1527.94754586645,826.106345790306,1545.47420354611,7005.1511862173,28.9382602728195,0.497031372689443,0.118154556466616
81,3,"AGE WEIGHT WRIST",0.517936602697991,0.511960610169454,0.491627554417661,187.770808819056,1528.42618279002,826.574082717496,1545.95284046968,7018.79422680923,28.9946196359605,0.497999377378108,0.118384671044752
159,4,"AGE WEIGHT NECK WRIST",0.518460709380941,0.51046835600967,0.487425774967491,189.30790429746,1530.15858233947,827.469383314052,1551.19057155506,7040.37646696365,29.1996081658144,0.501520174047236,0.119241427768764
160,4,"WEIGHT HEIGHT NECK WRIST",0.517070285382025,0.509054854434009,0.476548319243032,190.53596258592,1530.86787323185,828.15920721595,1551.89986244744,7060.70525132616,29.2839207790188,0.502968291988016,0.119585732264918
82,3,"WEIGHT HEIGHT WRIST",0.514340409869986,0.508319836438622,0.477068174985005,190.947058950509,1530.25453143839,828.360942844605,1547.78118911805,7071.15443005421,29.2109194914757,0.501714452613651,0.119267820662291
83,3,"WEIGHT HEIGHT NECK",0.510175058132845,0.504102848109699,0.476119942143066,194.626004890117,1532.35540074282,830.414429518074,1549.88205842248,7131.80152935463,29.4614524917912,0.506017501928879,0.120290743783911
24,2,"CHEST WRIST",0.505376044627055,0.501305065570488,0.493804939755849,196.86461722478,1532.75383234737,831.632937996178,1546.7751584911,7171.91569353001,29.5091592164554,0.506836892542647,0.120469533792161
84,3,"NECK CHEST WRIST",0.505965686416055,0.499841294098898,0.490430352376994,198.343830409559,1534.46040052801,832.472263429905,1551.98705820767,7193.08955509908,29.7146331574833,0.510366026429696,0.121324477290305
85,3,"WEIGHT CHEST WRIST",0.505955720388897,0.499831204525949,0.487613787969611,198.352632661436,1534.4653629727,832.47711504882,1551.99202065236,7193.23465944484,29.7152325831363,0.510376321912297,0.121326924737785
161,4,"WEIGHT NECK CHEST WRIST",0.507159345110554,0.498979417228571,0.484731217697831,199.289560305968,1535.86530957643,833.020757149446,1556.89729879202,7205.60879712621,29.8849009651002,0.513290474594402,0.122039934220031
25,2,"WEIGHT HEIGHT",0.502585941204463,0.498491998333718,0.472470563309005,199.328908431237,1534.13758426395,832.992198668455,1548.15891040768,7212.37145048576,29.6756161889357,0.509695887407772,0.121149085307813
26,2,"NECK CHEST",0.494428475789321,0.49026739328553,0.482800926419295,206.533791994596,1538.13919859527,836.923537801019,1552.160524739,7330.65252764502,30.1622888280655,0.518054771722054,0.123135899825817
86,3,"WEIGHT NECK CHEST",0.494454474507273,0.488187381216041,0.476817603477393,208.510829257262,1540.12654786483,838.012984923857,1557.65320554449,7360.6916342885,30.4069968853914,0.522257774269346,0.124151389772718
3,1,"CHEST",0.487122489436536,0.48502053242603,0.478824167638068,210.986627318863,1539.66868983587,839.305597094259,1550.18468444366,7405.98414477977,30.350379541124,0.521285338605488,0.123891433809845
27,2,"WEIGHT CHEST",0.488443375095913,0.48423303250411,0.474648852924573,211.819987082956,1541.03431415269,839.768318613105,1555.05564029642,7417.43489458083,30.5193586532727,0.524187652679497,0.124593617921356
87,3,"AGE WEIGHT NECK",0.467358422862537,0.460755428104634,0.444466899957443,232.442759972497,1552.9703653238,850.580673602894,1570.49702300346,7755.20740113121,32.0367404325525,0.550249563158537,0.130805612388513
28,2,"AGE WEIGHT",0.459109269398031,0.454657493837521,0.440723972016448,237.728624782628,1554.75102787004,853.25231689771,1568.77235401377,7842.77161902572,32.2694251150931,0.554246057283499,0.131738168845844
29,2,"WEIGHT WRIST",0.383237436083232,0.378161200989267,0.360110458526626,304.740582167952,1587.04267164851,885.032955287923,1601.06399779223,8942.89300646847,36.7959224369679,0.631991269198664,0.150217347397758
88,3,"WEIGHT NECK WRIST",0.383867496955368,0.376229490719278,0.354745068819398,306.184096177445,1588.79123907781,885.68941191459,1606.31789675748,8970.82682386257,37.0584609225981,0.636500519674206,0.151309234638326
4,1,"WEIGHT",0.367262026585758,0.364668838170125,0.351829444358782,316.850475308613,1591.33344909045,890.349671919319,1601.84944369824,9136.77691532568,37.4433217438329,0.643110727076771,0.152845100706606
30,2,"WEIGHT NECK",0.367623459791598,0.362418714604697,0.346661884964128,318.531248191918,1593.19288857976,891.091562787209,1607.21421472349,9169.29150655717,37.7274489176139,0.647990775769104,0.154020253472286
89,3,"AGE HEIGHT NECK",0.317697707193708,0.309239414307679,0.292914459554055,364.626958804824,1613.88588640094,910.333405626745,1631.4125440806,9934.25225912199,41.0383687444086,0.704857740502368,0.167559148732357
162,4,"AGE HEIGHT NECK WRIST",0.317985989930927,0.306666255323971,0.286824220496536,366.372340066125,1615.78192582484,911.048004400771,1636.81391504043,9971.43012038936,41.3560061360952,0.710313346586462,0.168884088802779
90,3,"AGE NECK WRIST",0.304893544716535,0.296276522543599,0.280415109464645,375.935924896562,1618.45956826049,914.82901908372,1635.98622594015,10120.6795675982,41.8084994426953,0.71808518107796,0.170703582786773
31,2,"AGE NECK",0.301666324504926,0.295918722237476,0.28493884977091,376.786288909728,1617.59904684157,915.151554847843,1631.6203729853,10125.6524116939,41.6624374791125,0.715576482297422,0.170084629756409
32,2,"HEIGHT NECK",0.282976155187295,0.277074724365791,0.262283961680807,393.293927846578,1624.09641427885,921.56132877591,1638.11774042258,10396.6548918361,42.7774889766903,0.734728137277216,0.174636766707587
91,3,"HEIGHT NECK WRIST",0.284481981099892,0.275611923014353,0.257942911501333,393.963943615592,1625.57924501446,921.829588327348,1643.10590269412,10417.8698659582,43.036191747384,0.739171507128211,0.17571623518434
5,1,"NECK",0.244880420043781,0.241785667666911,0.232265297620705,424.94106234256,1634.8311022678,933.392031440548,1645.34709687559,10903.9751624604,44.6854568168269,0.767498589463698,0.182407778722611
33,2,"NECK WRIST",0.244954057549124,0.238739687652409,0.224845311776996,426.876023801187,1636.80711175012,934.106043942598,1650.82843789385,10947.965186839,45.0458791764783,0.773689052141021,0.183897346035608
92,3,"AGE HEIGHT WRIST",0.18915945168672,0.179107709352258,0.161999453178374,478.155256779114,1656.34514676274,952.113413856773,1673.87180444241,11805.7562370757,48.7695465271519,0.837645194538513,0.19912545138057
34,2,"AGE WRIST",0.177961112979346,0.171195360822798,0.159931613252947,486.045917956779,1657.71935119199,954.760208230589,1671.74067733572,11919.3450508682,49.0426638979101,0.8423361434903,0.200214001773804
35,2,"HEIGHT WRIST",0.162743672183127,0.155852673600272,0.140868034498049,499.486353617782,1662.23162285993,959.2191681244,1676.25294900366,12139.9938918235,49.9505331558478,0.857929323565438,0.203920328526313
6,1,"WRIST",0.129746672337081,0.126180060338462,0.116990662442723,526.630153772871,1669.74052678132,967.978303733969,1680.25652138912,12566.5138631886,51.498687790927,0.884519775657393,0.210219653467543
7,1,"AGE",0.0850318129672925,0.0812819433483061,0.0711704159833203,566.123469271741,1682.06634347653,980.198526981562,1692.58233808433,13212.199300175,54.14476394956,0.929967665508654,0.221021039618873
36,2,"AGE HEIGHT",0.0874362055547002,0.0799253924316937,0.062561050870363,565.999847809525,1683.41904326645,980.167087207764,1697.44036941018,13231.9321125374,54.4433604821154,0.93509623381432,0.222262051156699
8,1,"HEIGHT",0.000843619937462383,-0.00325128325951507,-0.0192692445281841,640.480649758666,1703.71975709922,1001.67666210053,1714.23575170702,14427.8822067458,59.1267402669259,1.01553599285045,0.241357661384305
